time,DA_price
2018-07-01 00:00:00+02:00,45.28
2018-07-01 01:00:00+02:00,39.0
2018-07-01 02:00:00+02:00,31.2
2018-07-01 03:00:00+02:00,22.12
2018-07-01 04:00:00+02:00,23.42
2018-07-01 05:00:00+02:00,21.44
2018-07-01 06:00:00+02:00,34.3
2018-07-01 07:00:00+02:00,37.4
2018-07-01 08:00:00+02:00,32.4
2018-07-01 09:00:00+02:00,37.7
2018-07-01 10:00:00+02:00,32.4
2018-07-01 11:00:00+02:00,35.65
2018-07-01 12:00:00+02:00,39.0
2018-07-01 13:00:00+02:00,35.1
2018-07-01 14:00:00+02:00,39.0
2018-07-01 15:00:00+02:00,30.0
2018-07-01 16:00:00+02:00,37.4
2018-07-01 17:00:00+02:00,44.77
2018-07-01 18:00:00+02:00,45.29
2018-07-01 19:00:00+02:00,48.37
2018-07-01 20:00:00+02:00,50.52
2018-07-01 21:00:00+02:00,48.6
2018-07-01 22:00:00+02:00,57.8
2018-07-01 23:00:00+02:00,49.96
2018-07-02 00:00:00+02:00,48.7
2018-07-02 01:00:00+02:00,41.16
2018-07-02 02:00:00+02:00,38.4
2018-07-02 03:00:00+02:00,38.03
2018-07-02 04:00:00+02:00,38.08
2018-07-02 05:00:00+02:00,39.07
2018-07-02 06:00:00+02:00,49.49
2018-07-02 07:00:00+02:00,55.95
2018-07-02 08:00:00+02:00,54.92
2018-07-02 09:00:00+02:00,60.22
2018-07-02 10:00:00+02:00,63.68
2018-07-02 11:00:00+02:00,65.58
2018-07-02 12:00:00+02:00,64.6
2018-07-02 13:00:00+02:00,61.75
2018-07-02 14:00:00+02:00,60.82
2018-07-02 15:00:00+02:00,63.07
2018-07-02 16:00:00+02:00,64.7
2018-07-02 17:00:00+02:00,63.5
2018-07-02 18:00:00+02:00,60.71
2018-07-02 19:00:00+02:00,61.87
2018-07-02 20:00:00+02:00,59.02
2018-07-02 21:00:00+02:00,54.96
2018-07-02 22:00:00+02:00,54.5
2018-07-02 23:00:00+02:00,50.55
2018-07-03 00:00:00+02:00,42.23
2018-07-03 01:00:00+02:00,41.44
2018-07-03 02:00:00+02:00,41.71
2018-07-03 03:00:00+02:00,42.38
2018-07-03 04:00:00+02:00,43.02
2018-07-03 05:00:00+02:00,44.2
2018-07-03 06:00:00+02:00,50.24
2018-07-03 07:00:00+02:00,58.0
2018-07-03 08:00:00+02:00,61.89
2018-07-03 09:00:00+02:00,62.56
2018-07-03 10:00:00+02:00,62.52
2018-07-03 11:00:00+02:00,62.57
2018-07-03 12:00:00+02:00,62.8
2018-07-03 13:00:00+02:00,62.26
2018-07-03 14:00:00+02:00,64.5
2018-07-03 15:00:00+02:00,65.31
2018-07-03 16:00:00+02:00,67.4
2018-07-03 17:00:00+02:00,76.37
2018-07-03 18:00:00+02:00,76.59
2018-07-03 19:00:00+02:00,65.27
2018-07-03 20:00:00+02:00,63.03
2018-07-03 21:00:00+02:00,62.59
2018-07-03 22:00:00+02:00,63.95
2018-07-03 23:00:00+02:00,60.35
2018-07-04 00:00:00+02:00,48.0
2018-07-04 01:00:00+02:00,46.23
2018-07-04 02:00:00+02:00,45.8
2018-07-04 03:00:00+02:00,44.99
2018-07-04 04:00:00+02:00,45.44
2018-07-04 05:00:00+02:00,46.26
2018-07-04 06:00:00+02:00,52.55
2018-07-04 07:00:00+02:00,59.98
2018-07-04 08:00:00+02:00,62.64
2018-07-04 09:00:00+02:00,70.0
2018-07-04 10:00:00+02:00,73.23
2018-07-04 11:00:00+02:00,70.0
2018-07-04 12:00:00+02:00,71.36
2018-07-04 13:00:00+02:00,71.22
2018-07-04 14:00:00+02:00,71.31
2018-07-04 15:00:00+02:00,68.48
2018-07-04 16:00:00+02:00,69.9
2018-07-04 17:00:00+02:00,81.0
2018-07-04 18:00:00+02:00,64.08
2018-07-04 19:00:00+02:00,60.38
2018-07-04 20:00:00+02:00,59.93
2018-07-04 21:00:00+02:00,58.58
2018-07-04 22:00:00+02:00,61.61
2018-07-04 23:00:00+02:00,58.05
2018-07-05 00:00:00+02:00,53.57
2018-07-05 01:00:00+02:00,45.48
2018-07-05 02:00:00+02:00,44.31
2018-07-05 03:00:00+02:00,42.99
2018-07-05 04:00:00+02:00,43.11
2018-07-05 05:00:00+02:00,44.65
2018-07-05 06:00:00+02:00,51.89
2018-07-05 07:00:00+02:00,57.71
2018-07-05 08:00:00+02:00,61.21
2018-07-05 09:00:00+02:00,61.16
2018-07-05 10:00:00+02:00,60.99
2018-07-05 11:00:00+02:00,60.74
2018-07-05 12:00:00+02:00,60.0
2018-07-05 13:00:00+02:00,61.23
2018-07-05 14:00:00+02:00,58.38
2018-07-05 15:00:00+02:00,55.32
2018-07-05 16:00:00+02:00,55.08
2018-07-05 17:00:00+02:00,73.68
2018-07-05 18:00:00+02:00,68.64
2018-07-05 19:00:00+02:00,67.6
2018-07-05 20:00:00+02:00,65.0
2018-07-05 21:00:00+02:00,53.79
2018-07-05 22:00:00+02:00,63.89
2018-07-05 23:00:00+02:00,61.9
2018-07-06 00:00:00+02:00,48.39
2018-07-06 01:00:00+02:00,42.98
2018-07-06 02:00:00+02:00,42.06
2018-07-06 03:00:00+02:00,41.83
2018-07-06 04:00:00+02:00,42.0
2018-07-06 05:00:00+02:00,41.92
2018-07-06 06:00:00+02:00,50.1
2018-07-06 07:00:00+02:00,55.01
2018-07-06 08:00:00+02:00,56.6
2018-07-06 09:00:00+02:00,64.82
2018-07-06 10:00:00+02:00,64.5
2018-07-06 11:00:00+02:00,61.58
2018-07-06 12:00:00+02:00,60.14
2018-07-06 13:00:00+02:00,54.98
2018-07-06 14:00:00+02:00,57.78
2018-07-06 15:00:00+02:00,54.98
2018-07-06 16:00:00+02:00,52.68
2018-07-06 17:00:00+02:00,59.5
2018-07-06 18:00:00+02:00,68.5
2018-07-06 19:00:00+02:00,66.55
2018-07-06 20:00:00+02:00,54.0
2018-07-06 21:00:00+02:00,50.57
2018-07-06 22:00:00+02:00,65.98
2018-07-06 23:00:00+02:00,60.1
2018-07-07 00:00:00+02:00,47.71
2018-07-07 01:00:00+02:00,45.8
2018-07-07 02:00:00+02:00,41.6
2018-07-07 03:00:00+02:00,41.4
2018-07-07 04:00:00+02:00,45.39
2018-07-07 05:00:00+02:00,44.6
2018-07-07 06:00:00+02:00,41.4
2018-07-07 07:00:00+02:00,41.4
2018-07-07 08:00:00+02:00,43.49
2018-07-07 09:00:00+02:00,47.52
2018-07-07 10:00:00+02:00,57.12
2018-07-07 11:00:00+02:00,49.9
2018-07-07 12:00:00+02:00,51.55
2018-07-07 13:00:00+02:00,50.88
2018-07-07 14:00:00+02:00,53.48
2018-07-07 15:00:00+02:00,48.22
2018-07-07 16:00:00+02:00,51.57
2018-07-07 17:00:00+02:00,53.3
2018-07-07 18:00:00+02:00,55.73
2018-07-07 19:00:00+02:00,69.9
2018-07-07 20:00:00+02:00,64.9
2018-07-07 21:00:00+02:00,46.95
2018-07-07 22:00:00+02:00,61.31
2018-07-07 23:00:00+02:00,60.89
2018-07-08 00:00:00+02:00,49.85
2018-07-08 01:00:00+02:00,41.4
2018-07-08 02:00:00+02:00,41.8
2018-07-08 03:00:00+02:00,38.2
2018-07-08 04:00:00+02:00,39.0
2018-07-08 05:00:00+02:00,38.2
2018-07-08 06:00:00+02:00,30.69
2018-07-08 07:00:00+02:00,32.69
2018-07-08 08:00:00+02:00,33.71
2018-07-08 09:00:00+02:00,35.0
2018-07-08 10:00:00+02:00,39.9
2018-07-08 11:00:00+02:00,35.0
2018-07-08 12:00:00+02:00,39.9
2018-07-08 13:00:00+02:00,35.75
2018-07-08 14:00:00+02:00,35.1
2018-07-08 15:00:00+02:00,32.4
2018-07-08 16:00:00+02:00,29.9
2018-07-08 17:00:00+02:00,37.4
2018-07-08 18:00:00+02:00,43.71
2018-07-08 19:00:00+02:00,50.17
2018-07-08 20:00:00+02:00,50.1
2018-07-08 21:00:00+02:00,50.0
2018-07-08 22:00:00+02:00,71.9
2018-07-08 23:00:00+02:00,70.15
2018-07-09 00:00:00+02:00,71.07
2018-07-09 01:00:00+02:00,49.08
2018-07-09 02:00:00+02:00,45.44
2018-07-09 03:00:00+02:00,42.7
2018-07-09 04:00:00+02:00,43.2
2018-07-09 05:00:00+02:00,43.2
2018-07-09 06:00:00+02:00,50.14
2018-07-09 07:00:00+02:00,53.52
