time,DA_price
2023-05-07 05:00:00+02:00,86.85
2023-05-07 06:00:00+02:00,90.1
2023-05-07 07:00:00+02:00,84.1
2023-05-07 08:00:00+02:00,80.29
2023-05-07 09:00:00+02:00,78.82
2023-05-07 10:00:00+02:00,67.07
2023-05-07 11:00:00+02:00,54.36
2023-05-07 12:00:00+02:00,52.25
2023-05-07 13:00:00+02:00,55.0
2023-05-07 14:00:00+02:00,45.0
2023-05-07 15:00:00+02:00,40.0
2023-05-07 16:00:00+02:00,60.37
2023-05-07 17:00:00+02:00,82.34
2023-05-07 18:00:00+02:00,98.99
2023-05-07 19:00:00+02:00,123.94
2023-05-07 20:00:00+02:00,110.1
2023-05-07 21:00:00+02:00,120.0
2023-05-07 22:00:00+02:00,123.99
2023-05-07 23:00:00+02:00,100.0
2023-05-08 00:00:00+02:00,118.1
2023-05-08 01:00:00+02:00,100.0
2023-05-08 02:00:00+02:00,95.59
2023-05-08 03:00:00+02:00,85.99
2023-05-08 04:00:00+02:00,84.35
2023-05-08 05:00:00+02:00,90.91
2023-05-08 06:00:00+02:00,103.29
2023-05-08 07:00:00+02:00,117.87
2023-05-08 08:00:00+02:00,110.97
2023-05-08 09:00:00+02:00,100.01
2023-05-08 10:00:00+02:00,92.59
2023-05-08 11:00:00+02:00,85.85
2023-05-08 12:00:00+02:00,80.6
2023-05-08 13:00:00+02:00,70.1
2023-05-08 14:00:00+02:00,70.63
2023-05-08 15:00:00+02:00,78.0
2023-05-08 16:00:00+02:00,84.01
2023-05-08 17:00:00+02:00,97.05
2023-05-08 18:00:00+02:00,109.82
2023-05-08 19:00:00+02:00,131.91
2023-05-08 20:00:00+02:00,129.37
2023-05-08 21:00:00+02:00,121.99
2023-05-08 22:00:00+02:00,119.88
2023-05-08 23:00:00+02:00,114.0
2023-05-09 00:00:00+02:00,95.96
2023-05-09 01:00:00+02:00,87.52
2023-05-09 02:00:00+02:00,84.6
2023-05-09 03:00:00+02:00,84.17
2023-05-09 04:00:00+02:00,85.25
2023-05-09 05:00:00+02:00,92.45
2023-05-09 06:00:00+02:00,111.58
2023-05-09 07:00:00+02:00,121.0
2023-05-09 08:00:00+02:00,117.88
2023-05-09 09:00:00+02:00,113.13
2023-05-09 10:00:00+02:00,119.9
2023-05-09 11:00:00+02:00,113.34
2023-05-09 12:00:00+02:00,131.53
2023-05-09 13:00:00+02:00,112.8
2023-05-09 14:00:00+02:00,97.8
2023-05-09 15:00:00+02:00,81.7
2023-05-09 16:00:00+02:00,84.44
2023-05-09 17:00:00+02:00,100.06
2023-05-09 18:00:00+02:00,116.34
2023-05-09 19:00:00+02:00,121.55
2023-05-09 20:00:00+02:00,119.84
2023-05-09 21:00:00+02:00,111.0
2023-05-09 22:00:00+02:00,104.67
2023-05-09 23:00:00+02:00,89.93
2023-05-10 00:00:00+02:00,94.82
2023-05-10 01:00:00+02:00,90.06
2023-05-10 02:00:00+02:00,88.38
2023-05-10 03:00:00+02:00,86.19
2023-05-10 04:00:00+02:00,87.94
2023-05-10 05:00:00+02:00,89.59
2023-05-10 06:00:00+02:00,106.43
2023-05-10 07:00:00+02:00,119.53
2023-05-10 08:00:00+02:00,133.05
2023-05-10 09:00:00+02:00,110.24
2023-05-10 10:00:00+02:00,105.82
2023-05-10 11:00:00+02:00,101.06
2023-05-10 12:00:00+02:00,97.0
2023-05-10 13:00:00+02:00,92.95
2023-05-10 14:00:00+02:00,91.76
2023-05-10 15:00:00+02:00,94.86
2023-05-10 16:00:00+02:00,104.81
2023-05-10 17:00:00+02:00,101.2
2023-05-10 18:00:00+02:00,120.0
2023-05-10 19:00:00+02:00,135.73
2023-05-10 20:00:00+02:00,147.42
2023-05-10 21:00:00+02:00,134.15
2023-05-10 22:00:00+02:00,117.73
2023-05-10 23:00:00+02:00,109.9
2023-05-11 00:00:00+02:00,100.0
2023-05-11 01:00:00+02:00,96.94
2023-05-11 02:00:00+02:00,96.0
2023-05-11 03:00:00+02:00,95.88
2023-05-11 04:00:00+02:00,93.06
2023-05-11 05:00:00+02:00,103.18
2023-05-11 06:00:00+02:00,110.0
2023-05-11 07:00:00+02:00,129.9
2023-05-11 08:00:00+02:00,148.0
2023-05-11 09:00:00+02:00,134.05
2023-05-11 10:00:00+02:00,113.2
2023-05-11 11:00:00+02:00,115.03
2023-05-11 12:00:00+02:00,104.53
2023-05-11 13:00:00+02:00,95.37
2023-05-11 14:00:00+02:00,95.71
2023-05-11 15:00:00+02:00,85.2
2023-05-11 16:00:00+02:00,76.36
2023-05-11 17:00:00+02:00,110.32
2023-05-11 18:00:00+02:00,123.19
2023-05-11 19:00:00+02:00,147.0
2023-05-11 20:00:00+02:00,132.8
2023-05-11 21:00:00+02:00,118.4
2023-05-11 22:00:00+02:00,113.99
2023-05-11 23:00:00+02:00,101.66
2023-05-12 00:00:00+02:00,98.53
2023-05-12 01:00:00+02:00,90.55
2023-05-12 02:00:00+02:00,89.84
2023-05-12 03:00:00+02:00,90.0
2023-05-12 04:00:00+02:00,90.8
2023-05-12 05:00:00+02:00,98.68
2023-05-12 06:00:00+02:00,108.73
2023-05-12 07:00:00+02:00,126.96
2023-05-12 08:00:00+02:00,137.54
2023-05-12 09:00:00+02:00,113.3
2023-05-12 10:00:00+02:00,101.6
2023-05-12 11:00:00+02:00,97.58
2023-05-12 12:00:00+02:00,74.97
2023-05-12 13:00:00+02:00,64.1
2023-05-12 14:00:00+02:00,62.51
2023-05-12 15:00:00+02:00,69.55
2023-05-12 16:00:00+02:00,80.93
2023-05-12 17:00:00+02:00,93.69
2023-05-12 18:00:00+02:00,106.63
2023-05-12 19:00:00+02:00,119.62
2023-05-12 20:00:00+02:00,122.12
2023-05-12 21:00:00+02:00,115.8
2023-05-12 22:00:00+02:00,101.19
2023-05-12 23:00:00+02:00,97.82
2023-05-13 00:00:00+02:00,104.91
2023-05-13 01:00:00+02:00,98.29
2023-05-13 02:00:00+02:00,94.84
2023-05-13 03:00:00+02:00,96.14
2023-05-13 04:00:00+02:00,96.54
2023-05-13 05:00:00+02:00,97.83
2023-05-13 06:00:00+02:00,94.9
2023-05-13 07:00:00+02:00,90.79
2023-05-13 08:00:00+02:00,94.47
2023-05-13 09:00:00+02:00,89.08
2023-05-13 10:00:00+02:00,65.0
2023-05-13 11:00:00+02:00,0.0
2023-05-13 12:00:00+02:00,-48.99
2023-05-13 13:00:00+02:00,-99.93
2023-05-13 14:00:00+02:00,-40.0
2023-05-13 15:00:00+02:00,-2.26
2023-05-13 16:00:00+02:00,27.72
2023-05-13 17:00:00+02:00,74.53
2023-05-13 18:00:00+02:00,83.7
2023-05-13 19:00:00+02:00,109.43
2023-05-13 20:00:00+02:00,118.6
2023-05-13 21:00:00+02:00,113.48
2023-05-13 22:00:00+02:00,109.96
2023-05-13 23:00:00+02:00,104.97
2023-05-14 00:00:00+02:00,102.37
2023-05-14 01:00:00+02:00,98.18
2023-05-14 02:00:00+02:00,94.3
2023-05-14 03:00:00+02:00,85.37
2023-05-14 04:00:00+02:00,86.42
2023-05-14 05:00:00+02:00,93.22
2023-05-14 06:00:00+02:00,81.33
2023-05-14 07:00:00+02:00,73.87
2023-05-14 08:00:00+02:00,75.69
2023-05-14 09:00:00+02:00,54.9
2023-05-14 10:00:00+02:00,25.09
2023-05-14 11:00:00+02:00,13.89
2023-05-14 12:00:00+02:00,9.7
2023-05-14 13:00:00+02:00,1.85
2023-05-14 14:00:00+02:00,0.16
2023-05-14 15:00:00+02:00,1.78
2023-05-14 16:00:00+02:00,28.66
2023-05-14 17:00:00+02:00,81.0
2023-05-14 18:00:00+02:00,101.18
2023-05-14 19:00:00+02:00,116.0
2023-05-14 20:00:00+02:00,126.62
2023-05-14 21:00:00+02:00,127.99
2023-05-14 22:00:00+02:00,119.14
2023-05-14 23:00:00+02:00,107.58
2023-05-15 00:00:00+02:00,117.15
2023-05-15 01:00:00+02:00,105.75
2023-05-15 02:00:00+02:00,101.38
2023-05-15 03:00:00+02:00,105.25
2023-05-15 04:00:00+02:00,104.12
2023-05-15 05:00:00+02:00,119.92
2023-05-15 06:00:00+02:00,109.9
2023-05-15 07:00:00+02:00,142.86
2023-05-15 08:00:00+02:00,139.94
2023-05-15 09:00:00+02:00,123.7
2023-05-15 10:00:00+02:00,100.28
2023-05-15 11:00:00+02:00,94.04
2023-05-15 12:00:00+02:00,89.03
2023-05-15 13:00:00+02:00,90.21
2023-05-15 14:00:00+02:00,88.55
2023-05-15 15:00:00+02:00,87.66
2023-05-15 16:00:00+02:00,87.95
2023-05-15 17:00:00+02:00,90.1
2023-05-15 18:00:00+02:00,90.0
2023-05-15 19:00:00+02:00,109.93
2023-05-15 20:00:00+02:00,129.2
2023-05-15 21:00:00+02:00,122.32
2023-05-15 22:00:00+02:00,109.9
2023-05-15 23:00:00+02:00,93.89
2023-05-16 00:00:00+02:00,78.96
2023-05-16 01:00:00+02:00,73.1
2023-05-16 02:00:00+02:00,70.01
2023-05-16 03:00:00+02:00,63.56
2023-05-16 04:00:00+02:00,65.9
2023-05-16 05:00:00+02:00,74.16
2023-05-16 06:00:00+02:00,98.18
2023-05-16 07:00:00+02:00,114.97
2023-05-16 08:00:00+02:00,119.54
2023-05-16 09:00:00+02:00,96.2
2023-05-16 10:00:00+02:00,81.9
2023-05-16 11:00:00+02:00,70.77
2023-05-16 12:00:00+02:00,40.66
2023-05-16 13:00:00+02:00,39.07
2023-05-16 14:00:00+02:00,14.94
2023-05-16 15:00:00+02:00,11.05
2023-05-16 16:00:00+02:00,42.78
2023-05-16 17:00:00+02:00,72.46
2023-05-16 18:00:00+02:00,87.19
2023-05-16 19:00:00+02:00,104.91
2023-05-16 20:00:00+02:00,117.64
2023-05-16 21:00:00+02:00,120.05
2023-05-16 22:00:00+02:00,113.0
2023-05-16 23:00:00+02:00,97.23
2023-05-17 00:00:00+02:00,94.9
2023-05-17 01:00:00+02:00,83.6
2023-05-17 02:00:00+02:00,78.78
2023-05-17 03:00:00+02:00,70.0
2023-05-17 04:00:00+02:00,72.52
2023-05-17 05:00:00+02:00,79.83
2023-05-17 06:00:00+02:00,105.19
2023-05-17 07:00:00+02:00,113.37
2023-05-17 08:00:00+02:00,105.55
2023-05-17 09:00:00+02:00,83.05
2023-05-17 10:00:00+02:00,72.33
2023-05-17 11:00:00+02:00,40.0
2023-05-17 12:00:00+02:00,0.0
2023-05-17 13:00:00+02:00,0.0
2023-05-17 14:00:00+02:00,-3.91
2023-05-17 15:00:00+02:00,6.01
2023-05-17 16:00:00+02:00,34.67
2023-05-17 17:00:00+02:00,79.09
2023-05-17 18:00:00+02:00,101.59
2023-05-17 19:00:00+02:00,109.9
2023-05-17 20:00:00+02:00,132.91
2023-05-17 21:00:00+02:00,128.15
2023-05-17 22:00:00+02:00,111.0
2023-05-17 23:00:00+02:00,102.49
2023-05-18 00:00:00+02:00,100.59
2023-05-18 01:00:00+02:00,94.9
2023-05-18 02:00:00+02:00,89.24
2023-05-18 03:00:00+02:00,88.92
2023-05-18 04:00:00+02:00,94.38
2023-05-18 05:00:00+02:00,98.4
2023-05-18 06:00:00+02:00,98.38
2023-05-18 07:00:00+02:00,94.9
2023-05-18 08:00:00+02:00,90.48
2023-05-18 09:00:00+02:00,81.45
2023-05-18 10:00:00+02:00,72.64
2023-05-18 11:00:00+02:00,65.03
2023-05-18 12:00:00+02:00,62.87
2023-05-18 13:00:00+02:00,43.52
2023-05-18 14:00:00+02:00,29.41
2023-05-18 15:00:00+02:00,43.08
2023-05-18 16:00:00+02:00,71.56
2023-05-18 17:00:00+02:00,84.55
2023-05-18 18:00:00+02:00,102.66
2023-05-18 19:00:00+02:00,115.44
2023-05-18 20:00:00+02:00,125.81
2023-05-18 21:00:00+02:00,116.89
2023-05-18 22:00:00+02:00,109.61
2023-05-18 23:00:00+02:00,98.76
2023-05-19 00:00:00+02:00,93.02
2023-05-19 01:00:00+02:00,83.2
2023-05-19 02:00:00+02:00,80.23
2023-05-19 03:00:00+02:00,77.03
2023-05-19 04:00:00+02:00,83.2
2023-05-19 05:00:00+02:00,97.92
2023-05-19 06:00:00+02:00,107.75
2023-05-19 07:00:00+02:00,109.32
2023-05-19 08:00:00+02:00,106.0
2023-05-19 09:00:00+02:00,93.29
2023-05-19 10:00:00+02:00,69.43
2023-05-19 11:00:00+02:00,59.2
2023-05-19 12:00:00+02:00,57.17
2023-05-19 13:00:00+02:00,57.79
2023-05-19 14:00:00+02:00,57.93
2023-05-19 15:00:00+02:00,63.62
2023-05-19 16:00:00+02:00,70.12
2023-05-19 17:00:00+02:00,85.3
2023-05-19 18:00:00+02:00,100.95
2023-05-19 19:00:00+02:00,114.21
2023-05-19 20:00:00+02:00,114.51
2023-05-19 21:00:00+02:00,104.22
2023-05-19 22:00:00+02:00,99.79
2023-05-19 23:00:00+02:00,85.78
2023-05-20 00:00:00+02:00,78.74
2023-05-20 01:00:00+02:00,74.0
2023-05-20 02:00:00+02:00,68.07
2023-05-20 03:00:00+02:00,65.33
2023-05-20 04:00:00+02:00,64.65
2023-05-20 05:00:00+02:00,64.9
2023-05-20 06:00:00+02:00,62.08
2023-05-20 07:00:00+02:00,62.46
2023-05-20 08:00:00+02:00,59.76
2023-05-20 09:00:00+02:00,40.04
2023-05-20 10:00:00+02:00,1.94
2023-05-20 11:00:00+02:00,-3.91
2023-05-20 12:00:00+02:00,-12.83
2023-05-20 13:00:00+02:00,-9.44
2023-05-20 14:00:00+02:00,-0.17
2023-05-20 15:00:00+02:00,0.0
2023-05-20 16:00:00+02:00,1.32
2023-05-20 17:00:00+02:00,25.94
2023-05-20 18:00:00+02:00,53.68
2023-05-20 19:00:00+02:00,78.44
2023-05-20 20:00:00+02:00,87.69
2023-05-20 21:00:00+02:00,81.06
2023-05-20 22:00:00+02:00,78.6
2023-05-20 23:00:00+02:00,73.02
2023-05-21 00:00:00+02:00,52.2
2023-05-21 01:00:00+02:00,40.04
2023-05-21 02:00:00+02:00,33.88
2023-05-21 03:00:00+02:00,28.77
2023-05-21 04:00:00+02:00,29.96
2023-05-21 05:00:00+02:00,28.25
2023-05-21 06:00:00+02:00,30.79
2023-05-21 07:00:00+02:00,27.55
2023-05-21 08:00:00+02:00,20.0
2023-05-21 09:00:00+02:00,2.14
2023-05-21 10:00:00+02:00,0.0
2023-05-21 11:00:00+02:00,-3.9
2023-05-21 12:00:00+02:00,-76.0
2023-05-21 13:00:00+02:00,-50.0
2023-05-21 14:00:00+02:00,-58.32
2023-05-21 15:00:00+02:00,-25.67
2023-05-21 16:00:00+02:00,-0.41
2023-05-21 17:00:00+02:00,2.22
2023-05-21 18:00:00+02:00,41.34
2023-05-21 19:00:00+02:00,85.49
2023-05-21 20:00:00+02:00,90.87
2023-05-21 21:00:00+02:00,91.0
2023-05-21 22:00:00+02:00,89.94
2023-05-21 23:00:00+02:00,83.5
2023-05-22 00:00:00+02:00,88.29
2023-05-22 01:00:00+02:00,80.06
2023-05-22 02:00:00+02:00,78.31
2023-05-22 03:00:00+02:00,77.8
2023-05-22 04:00:00+02:00,81.0
2023-05-22 05:00:00+02:00,97.88
2023-05-22 06:00:00+02:00,110.26
2023-05-22 07:00:00+02:00,118.31
2023-05-22 08:00:00+02:00,113.42
2023-05-22 09:00:00+02:00,102.31
2023-05-22 10:00:00+02:00,86.97
2023-05-22 11:00:00+02:00,74.24
2023-05-22 12:00:00+02:00,57.33
2023-05-22 13:00:00+02:00,55.97
2023-05-22 14:00:00+02:00,67.6
2023-05-22 15:00:00+02:00,68.25
2023-05-22 16:00:00+02:00,70.8
2023-05-22 17:00:00+02:00,78.7
2023-05-22 18:00:00+02:00,90.0
2023-05-22 19:00:00+02:00,105.42
2023-05-22 20:00:00+02:00,119.0
2023-05-22 21:00:00+02:00,112.8
2023-05-22 22:00:00+02:00,104.24
2023-05-22 23:00:00+02:00,84.48
2023-05-23 00:00:00+02:00,91.14
2023-05-23 01:00:00+02:00,77.66
2023-05-23 02:00:00+02:00,76.02
2023-05-23 03:00:00+02:00,68.32
2023-05-23 04:00:00+02:00,66.97
2023-05-23 05:00:00+02:00,75.78
2023-05-23 06:00:00+02:00,97.5
2023-05-23 07:00:00+02:00,104.14
2023-05-23 08:00:00+02:00,101.0
2023-05-23 09:00:00+02:00,90.0
2023-05-23 10:00:00+02:00,61.6
2023-05-23 11:00:00+02:00,25.0
2023-05-23 12:00:00+02:00,7.1
2023-05-23 13:00:00+02:00,-10.04
2023-05-23 14:00:00+02:00,-20.0
2023-05-23 15:00:00+02:00,-15.08
2023-05-23 16:00:00+02:00,-10.0
2023-05-23 17:00:00+02:00,56.54
2023-05-23 18:00:00+02:00,71.8
2023-05-23 19:00:00+02:00,95.88
2023-05-23 20:00:00+02:00,101.58
2023-05-23 21:00:00+02:00,103.2
2023-05-23 22:00:00+02:00,100.21
2023-05-23 23:00:00+02:00,93.78
2023-05-24 00:00:00+02:00,83.0
2023-05-24 01:00:00+02:00,76.09
2023-05-24 02:00:00+02:00,75.13
2023-05-24 03:00:00+02:00,76.02
2023-05-24 04:00:00+02:00,76.44
2023-05-24 05:00:00+02:00,85.53
2023-05-24 06:00:00+02:00,105.58
2023-05-24 07:00:00+02:00,121.47
2023-05-24 08:00:00+02:00,109.66
2023-05-24 09:00:00+02:00,97.7
2023-05-24 10:00:00+02:00,85.92
2023-05-24 11:00:00+02:00,81.0
2023-05-24 12:00:00+02:00,80.58
2023-05-24 13:00:00+02:00,71.08
2023-05-24 14:00:00+02:00,75.21
2023-05-24 15:00:00+02:00,67.6
2023-05-24 16:00:00+02:00,80.0
2023-05-24 17:00:00+02:00,78.97
2023-05-24 18:00:00+02:00,109.97
2023-05-24 19:00:00+02:00,136.0
2023-05-24 20:00:00+02:00,142.0
2023-05-24 21:00:00+02:00,148.4
2023-05-24 22:00:00+02:00,114.64
2023-05-24 23:00:00+02:00,102.96
2023-05-25 00:00:00+02:00,102.1
2023-05-25 01:00:00+02:00,89.78
2023-05-25 02:00:00+02:00,82.0
2023-05-25 03:00:00+02:00,87.27
2023-05-25 04:00:00+02:00,76.8
2023-05-25 05:00:00+02:00,80.1
2023-05-25 06:00:00+02:00,101.2
2023-05-25 07:00:00+02:00,119.49
2023-05-25 08:00:00+02:00,104.0
2023-05-25 09:00:00+02:00,83.35
2023-05-25 10:00:00+02:00,70.85
2023-05-25 11:00:00+02:00,45.0
2023-05-25 12:00:00+02:00,32.76
2023-05-25 13:00:00+02:00,13.0
2023-05-25 14:00:00+02:00,-3.91
2023-05-25 15:00:00+02:00,-0.13
2023-05-25 16:00:00+02:00,-3.9
2023-05-25 17:00:00+02:00,54.9
2023-05-25 18:00:00+02:00,84.92
2023-05-25 19:00:00+02:00,107.11
2023-05-25 20:00:00+02:00,121.71
2023-05-25 21:00:00+02:00,107.13
2023-05-25 22:00:00+02:00,100.47
2023-05-25 23:00:00+02:00,90.94
2023-05-26 00:00:00+02:00,88.11
2023-05-26 01:00:00+02:00,76.4
2023-05-26 02:00:00+02:00,74.53
2023-05-26 03:00:00+02:00,74.0
2023-05-26 04:00:00+02:00,77.69
2023-05-26 05:00:00+02:00,87.44
2023-05-26 06:00:00+02:00,102.42
2023-05-26 07:00:00+02:00,103.06
2023-05-26 08:00:00+02:00,95.0
2023-05-26 09:00:00+02:00,74.9
2023-05-26 10:00:00+02:00,38.54
2023-05-26 11:00:00+02:00,4.02
2023-05-26 12:00:00+02:00,-3.91
2023-05-26 13:00:00+02:00,-25.34
2023-05-26 14:00:00+02:00,-19.9
2023-05-26 15:00:00+02:00,-10.01
2023-05-26 16:00:00+02:00,-3.9
2023-05-26 17:00:00+02:00,44.9
2023-05-26 18:00:00+02:00,80.9
2023-05-26 19:00:00+02:00,80.49
2023-05-26 20:00:00+02:00,113.98
2023-05-26 21:00:00+02:00,109.46
2023-05-26 22:00:00+02:00,99.5
2023-05-26 23:00:00+02:00,92.5
2023-05-27 00:00:00+02:00,89.72
2023-05-27 01:00:00+02:00,83.51
2023-05-27 02:00:00+02:00,84.73
2023-05-27 03:00:00+02:00,86.0
2023-05-27 04:00:00+02:00,89.82
2023-05-27 05:00:00+02:00,88.62
2023-05-27 06:00:00+02:00,82.7
2023-05-27 07:00:00+02:00,82.99
2023-05-27 08:00:00+02:00,72.61
2023-05-27 09:00:00+02:00,55.06
2023-05-27 10:00:00+02:00,16.37
2023-05-27 11:00:00+02:00,1.45
2023-05-27 12:00:00+02:00,0.0
2023-05-27 13:00:00+02:00,-13.16
2023-05-27 14:00:00+02:00,-26.36
2023-05-27 15:00:00+02:00,-200.0
2023-05-27 16:00:00+02:00,2.26
2023-05-27 17:00:00+02:00,55.08
2023-05-27 18:00:00+02:00,84.85
2023-05-27 19:00:00+02:00,90.67
2023-05-27 20:00:00+02:00,104.97
2023-05-27 21:00:00+02:00,112.45
2023-05-27 22:00:00+02:00,99.96
2023-05-27 23:00:00+02:00,94.71
2023-05-28 00:00:00+02:00,87.09
2023-05-28 01:00:00+02:00,84.0
2023-05-28 02:00:00+02:00,81.92
2023-05-28 03:00:00+02:00,77.87
2023-05-28 04:00:00+02:00,77.86
2023-05-28 05:00:00+02:00,76.47
2023-05-28 06:00:00+02:00,71.82
2023-05-28 07:00:00+02:00,64.97
2023-05-28 08:00:00+02:00,37.7
2023-05-28 09:00:00+02:00,0.0
2023-05-28 10:00:00+02:00,-4.89
2023-05-28 11:00:00+02:00,-27.87
2023-05-28 12:00:00+02:00,-101.6
2023-05-28 13:00:00+02:00,-235.96
2023-05-28 14:00:00+02:00,-400.0
2023-05-28 15:00:00+02:00,-162.55
