time,DA_price
2024-12-01 00:00:00+0100,99.66
2024-12-01 01:00:00+0100,90.01
2024-12-01 02:00:00+0100,88.14
2024-12-01 03:00:00+0100,85.7
2024-12-01 04:00:00+0100,84.27
2024-12-01 05:00:00+0100,83.77
2024-12-01 06:00:00+0100,83.23
2024-12-01 07:00:00+0100,89.5
2024-12-01 08:00:00+0100,99.19
2024-12-01 09:00:00+0100,94.6
2024-12-01 10:00:00+0100,89.3
2024-12-01 11:00:00+0100,82.38
2024-12-01 12:00:00+0100,85.25
2024-12-01 13:00:00+0100,83.08
2024-12-01 14:00:00+0100,88.17
2024-12-01 15:00:00+0100,105.25
2024-12-01 16:00:00+0100,117.45
2024-12-01 17:00:00+0100,117.8
2024-12-01 18:00:00+0100,123.27
2024-12-01 19:00:00+0100,112.31
2024-12-01 20:00:00+0100,93.66
2024-12-01 21:00:00+0100,86.01
2024-12-01 22:00:00+0100,97.39
2024-12-01 23:00:00+0100,85.0
2024-12-02 00:00:00+0100,74.77
2024-12-02 01:00:00+0100,66.21
2024-12-02 02:00:00+0100,61.57
2024-12-02 03:00:00+0100,46.5
2024-12-02 04:00:00+0100,49.15
2024-12-02 05:00:00+0100,68.42
2024-12-02 06:00:00+0100,92.51
2024-12-02 07:00:00+0100,125.25
2024-12-02 08:00:00+0100,126.2
2024-12-02 09:00:00+0100,123.94
2024-12-02 10:00:00+0100,121.44
2024-12-02 11:00:00+0100,115.97
2024-12-02 12:00:00+0100,115.18
2024-12-02 13:00:00+0100,126.4
2024-12-02 14:00:00+0100,134.05
2024-12-02 15:00:00+0100,141.93
2024-12-02 16:00:00+0100,144.75
2024-12-02 17:00:00+0100,147.07
2024-12-02 18:00:00+0100,148.28
2024-12-02 19:00:00+0100,138.77
2024-12-02 20:00:00+0100,121.13
2024-12-02 21:00:00+0100,113.41
2024-12-02 22:00:00+0100,112.54
2024-12-02 23:00:00+0100,102.64
2024-12-03 00:00:00+0100,110.93
2024-12-03 01:00:00+0100,90.9
2024-12-03 02:00:00+0100,88.0
2024-12-03 03:00:00+0100,86.8
2024-12-03 04:00:00+0100,94.96
2024-12-03 05:00:00+0100,102.56
2024-12-03 06:00:00+0100,119.94
2024-12-03 07:00:00+0100,142.0
2024-12-03 08:00:00+0100,155.64
2024-12-03 09:00:00+0100,151.09
2024-12-03 10:00:00+0100,142.29
2024-12-03 11:00:00+0100,131.14
2024-12-03 12:00:00+0100,127.13
2024-12-03 13:00:00+0100,141.62
2024-12-03 14:00:00+0100,148.0
2024-12-03 15:00:00+0100,165.98
2024-12-03 16:00:00+0100,200.1
2024-12-03 17:00:00+0100,209.14
2024-12-03 18:00:00+0100,197.88
2024-12-03 19:00:00+0100,189.83
2024-12-03 20:00:00+0100,168.44
2024-12-03 21:00:00+0100,153.13
2024-12-03 22:00:00+0100,142.08
2024-12-03 23:00:00+0100,130.81
2024-12-04 00:00:00+0100,121.0
2024-12-04 01:00:00+0100,116.66
2024-12-04 02:00:00+0100,112.79
2024-12-04 03:00:00+0100,110.0
2024-12-04 04:00:00+0100,111.64
2024-12-04 05:00:00+0100,119.6
2024-12-04 06:00:00+0100,143.15
2024-12-04 07:00:00+0100,202.14
2024-12-04 08:00:00+0100,266.51
2024-12-04 09:00:00+0100,244.05
2024-12-04 10:00:00+0100,203.19
2024-12-04 11:00:00+0100,192.03
2024-12-04 12:00:00+0100,187.05
2024-12-04 13:00:00+0100,191.35
2024-12-04 14:00:00+0100,206.16
2024-12-04 15:00:00+0100,227.83
2024-12-04 16:00:00+0100,250.0
2024-12-04 17:00:00+0100,279.69
2024-12-04 18:00:00+0100,225.24
2024-12-04 19:00:00+0100,194.0
2024-12-04 20:00:00+0100,158.8
2024-12-04 21:00:00+0100,133.0
2024-12-04 22:00:00+0100,120.0
2024-12-04 23:00:00+0100,111.0
2024-12-05 00:00:00+0100,114.77
2024-12-05 01:00:00+0100,105.74
2024-12-05 02:00:00+0100,100.1
2024-12-05 03:00:00+0100,87.14
2024-12-05 04:00:00+0100,76.94
2024-12-05 05:00:00+0100,77.7
2024-12-05 06:00:00+0100,91.3
2024-12-05 07:00:00+0100,100.1
2024-12-05 08:00:00+0100,128.0
2024-12-05 09:00:00+0100,131.78
2024-12-05 10:00:00+0100,124.92
2024-12-05 11:00:00+0100,107.31
2024-12-05 12:00:00+0100,103.5
